"partID","prolificID","ExpID","WrittenLesson","DBTIME"
"5bb268f4044aad0001abc322","5bb268f4044aad0001abc322","TEACH_RL_TEACHER_NoReversal","You choose between 2 symbols. 

The symbols each have a 2 values that they can be.

In my case the one worth 10 sometime came up as 0
The one that came up as -10 sometimes came up as 0.

As you don't know which symbol will have what value you can't always make good choices, so just try to remember which symbols are usually good, and which ones are bad.","15:56:06"
"60734ed55f9087e59a5dbca5","60734ed55f9087e59a5dbca5","TEACH_RL_TEACHER_NoReversal","You will be shown pairs of symbols. Each symbol is worth an amount of points and you have to choose one that you think will give you the most points. After you have made your choice, you will see the points you have earned and the points the other symbol was worth.

All pairs of symbols have the same outcome and you'll see them a number of times. The easiest thing to do is to try and memorise the symbols that give you the most points.

If you're not sure, I found that the left box generally gave a better result than the right box.

Some symbols both lose or gain the same amount so it doesn't matter which ones of those you choose.","15:56:35"
"5a9a64376219a30001d3455c","5a9a64376219a30001d3455c","TEACH_RL_TEACHER_NoReversal","In a moment you will see a series of symbols presented in pairs. It is your job to select one symbol at a time. 

Each symbol has a value attached to it which you will only see after selecting one of the symbols. You will see BOTH values. 

Symbol 1 = 1point | Symbol 2 = -10points

Each value is measured in points, your job is to collect the highest number of points possible, but be careful some of the symbol values take negative points which will reduce your overall score. 

You will notice, as you make your way through the rounds, that some repeating symbols are more likely to carry the same value as they have done previously, while others are randomly generated. 

Some are more likely to yield a higher point value. 

Some symbols are more likely to carry a lower value, so beware as these symbols will reduce your overall score. 

There is a strategy to this game, to notice the patterns of values attached to each symbol and to base your decision on this. If a symbol had a high point value, do you trust and believe it will have the same point value the next time you see it? Trust your instinct, and your gut and remember that the point of this game is to collect the highest number of points.

Have fun and good luck :) 
 ","15:59:13"
"561cc05d3d7fe800110f5757","561cc05d3d7fe800110f5757","TEACH_RL_TEACHER_NoReversal","After selecting left I thought that each symbol had a value but after adopting this strategy it became clear that tis was not the case. After this I was unable to determine any pattern in the values and selected left for the rest of the game. I suggest that you just choose a side and stay with it for the whole game.","15:59:53"
"65df4069b64163a29e0d1f59","65df4069b64163a29e0d1f59","TEACH_RL_TEACHER_NoReversal","You will be showed 2 shapes, and you need to select one of these. Each shape is worth a certain number of points and you want to pick the one worth the most. Sometimes both shapes are worth the same number of points. The points allocated can be positive or negative. There is no clear rule about which shape in each round will earn the most points so to maximise your score you could just always click the shape on the right or on the left. ","16:00:30"
"587625efdb3e720001e233fb","587625efdb3e720001e233fb","TEACH_RL_TEACHER_NoReversal","If a symbol loses points on one side, when it moves to the other side it is less likely to lose points, the amount of points changes between rounds even if the symbol is the same. The symbols on the left seem to lose less points than those on the right.","16:01:13"
"61fa90f8d42cb19beec49273","61fa90f8d42cb19beec49273","TEACH_RL_TEACHER_NoReversal","Try to remember the big point symbols and choose those everytime - that will build up points quickly. Try to remember the big loss symbols and never choose them. Do both of these early on and you will gain lots and loose little overall. The other symbols just try to remember which are slightly better than others - its just a case of trying to remember the value of symbols as you go.","16:01:26"
"651cd578ab8356b73c4b0d30","651cd578ab8356b73c4b0d30","TEACH_RL_TEACHER_NoReversal","In this simple task, all you need to do is choose between 2 symbols. The symbols have random values, some better than others. You need to choose which symbol you think has a higher value, and after you click, the values will be revealed. 

Try to remember which symbol out of the two is higher than the other, as this will usually remain the same throughout the task. Although, the values of the symbols may change. For example, sometimes blue box is better than orange triangle, and sometimes they are both worth nothing. 

The aim of the game is to score as many points as possible, so if you try your best to remember, in a general sense, which symbols have higher points than their partner, you should do well :) ","16:01:28"
"5fe33a4cbf9ae4f929bad4b4","5fe33a4cbf9ae4f929bad4b4","TEACH_RL_TEACHER_NoReversal","You will be presented with 2 shapes for each part of the task.  It is your job to choose one or other of the shapes.  You will receive a notification of how much each shape was worth once you have chosen one.  From my experience of previoulsy having taken the test the values for each shape and colour and combination are quite variable and do not follow a complete pattern.  For instance 2 shapes came up several times together but had different outcome values.  There are however certain coloured shapes that have a higher value (10) on a higher percentage of occasions.  I also noted that the faded shapes have lower or negative values so I never chose those.  Light green shapes were the highest overall scoring shapes in my game but be careful to look for any changes in your game that might be different to mine.  Look for patterns but don't loose too much sleep over it.  Enjoy yourself and get the highest score  you can.","16:02:03"
"5f5a12160fb28e0590441a00","5f5a12160fb28e0590441a00","TEACH_RL_TEACHER_NoReversal","You have different symbols and colours to me so I'm just telling you the strategy. 
My choices gave either + points, 0 points, or - points of varying amounts. However the amounts were similar for each pair. So I have 4 different pairs of symbols to choose from. Some of these pairings had higher values attached to them, and some lower. 

It is quite a lot of information at once, so my best advice is to focus on the pairings with the biggest wins and losses first. Really try to remember what the points changing was. So you can make the best decision. And just guess on the small change options. This will help you make the most points and avoid losing the most points. When you are happy with a strategy for the bigger ticket pairs. Then move to the lower change pairs and start to remember the options there. And repeat the process. 

Some times the option you pick will be the &quot;right&quot; one for multiple choices but will occasionally be the &quot;wrong&quot; choice. Try not to panic with this, stick with the same strategy and then only change if it happens multiple times in a row. ","16:02:11"
"63d4fd720422442e99f00231","63d4fd720422442e99f00231","TEACH_RL_TEACHER_NoReversal","You will be shown two symbols. Each symbol has a value. You must click on the symbol that you believe has the higher value. These values will be added to give you an overall points total. The more points you score, the better.
Once you have clicked on your symbol, the value of that symbol will be shown, as will the value of the symbol you did not click.
A suggested strategy would be to try to remember the higher value symbol in each pair and to select that when the same pair of symbols are shown again in the task. Concentrate on the symbols worth +10 and -10 as they are the ones that will have the maximum impact on your overall score. Good luck!","16:02:26"
"64517c6577e0f1230f87f59d","64517c6577e0f1230f87f59d","TEACH_RL_TEACHER_NoReversal","You need to click on 1 of the symbols each time

Some will be good points , others 0 points or 10 points

The points will be turned into a bonus for both of us after the game has ended. 10 points is worth 12p

I would start to click only the left hand symbol. 

When you see the value in points , try to remember the 10p ones, and always click on this symbol. If you can remember the -10p (minus) don't select this one.

Good luck!","16:02:35"
"56b27fed0ecc1f0005f70a92","56b27fed0ecc1f0005f70a92","TEACH_RL_TEACHER_NoReversal","In this task your objective is to maximise the total point you earn throughout the task. You will see pairs of symbols appear and you must choose one of the symbols. You will see the value of the symbol that you chose and the value of the other symbol also. Points from a symbol chosen may be negative or positive and will change throughout the experiment. In order to maximise points you must learn which symbols are more likely to be associated with the most positive points and avoid the symbols that are most likely to be associated with negative points. Points obtained are cumulative and will determine your bonus at the end of the game. Therefore your bonus will be bigger if you maximise the points you earn.","16:04:12"
"5f668a416b792f26ef5ea974","5f668a416b792f26ef5ea974","TEACH_RL_TEACHER_NoReversal","You will need to look for patterns relating to colour and the side of the screen the item is on.  The values change as the symbol appears on different sides of the screen. You will also want to look at which colours appear next to which colours. This will help you find the patterns of the points.","16:04:58"
"65a29c3b6bf9a9f5140b2c51","65a29c3b6bf9a9f5140b2c51","TEACH_RL_TEACHER_NoReversal","When selecting between the two shapes within a square presented, consider which shape has a higher percentage that is coloured compared to the area that is left white. Selecting the shape with more coloured area. When both shapes have the same area either could be selected.","16:06:58"
"62e41888387197b61ec6eb6f","62e41888387197b61ec6eb6f","TEACH_RL_TEACHER_NoReversal","The pointy shapes seemed to score more highly in most pairs of shapes. Choose these wherever they are, left or right.
Generally though I found I was better to stick with the left hand side shape in nearly all occasions (&gt;80%). The black coloured one though nearly always lost ten points. ","16:07:10"
"5c46014e8ea58000016e3d9c","5c46014e8ea58000016e3d9c","TEACH_RL_TEACHER_NoReversal","Avoid purple and brown.
always prioritise green.
select smiley faces when no other option.
results seem random but the purple (crown) and brown (sand castle) always seem to have negative effects. 

sometimes the pink one is positvie when with the green symbol but not consistantly enough to be the preferred symbol.","16:08:33"
"62fb7e29586929061efccda2","62fb7e29586929061efccda2","TEACH_RL_TEACHER_NoReversal","For this task you will be shown a pairs of symbol at a time. the symbols look blocky like old space invader characters. They vary in configuration and colour with about 6 in total. The idea is to select one of the pair each time. Once selected they will reveal the amount of pount you have won. This could be minus 10, minus 1, Zero, 1 or 10. There does not seem to be a absolute system for what points a symbol might mean but it looks like they stay the same about 80% of the time. So if you find the symbol that gives 10points them the majorty of the time it will gove 10 points. but not all the time. Likewise with the minus 10 point symbols. So once you spot a high point symbol. click that every time it comes up. ","16:08:52"
"5e7c55274f63942a04b08c29","5e7c55274f63942a04b08c29","TEACH_RL_TEACHER_NoReversal","In this activity you will be shown 2 symbols in each round. Each symbol will have a hidden value attached which could be either positive, negative or 0. Your job is to click on the symbol that you believe to have the higher value. After you have clicked on your chosen symbol, the value of both symbols will appear on the screen. The points you get will be added up whilst you are playing and your score will determine both yours and my bonus pay out at the end (although please don't worry about my pay out). 
The value of the symbols can change slightly so i believe that there is a probability attached to what the scores of them are. e.g one symbol may score 10p (10 points) 50% of the time and 1p the other 50% of the time. 
Good luck","16:09:12"
"588a59813e1f290001aa78c1","588a59813e1f290001aa78c1","TEACH_RL_TEACHER_NoReversal","You will click on coloured symbols which result in different outcomes. These outcomes will either win points, lose points or remain the same points. The aim of the game is to amass the most points to convert into payment. A good memory is required to remember the outcome of the symbols and then avoid the worst symbols which lose points. As a technique it is possible to give each of the symbols a nickname, also acknowledging their colour too (for example a black smile or a green goblin). The symbols will sometimes have different results but usually they are same for the majority of the time. Sometimes it is satisfactory to simply avoid a loss. Results that are common are +1, -1, +0, +10,-10.","16:10:13"
"60bb9dd521d84c33662850ae","60bb9dd521d84c33662850ae","TEACH_RL_TEACHER_NoReversal","The aim of the game is to select symbols and corresponding monetary value, but be weary as some will also take away your earnings!
Try a strategic plan, focus on the colour coding as opposed to shapes - if you select one and gain a positive monetary value, and the next option is black - avoid, this tends to follow a negative value.","16:11:02"
"629622da2e85a479fa80b307","629622da2e85a479fa80b307","TEACH_RL_TEACHER_NoReversal","You will be presented with two shapes in squares - they will be left &amp; right and different shapes &amp; colours. You will choose the left or right - each will display a value (often of -10, -1, 0, 1 or 10). Your goal is to click the correct side each time to build up the most points.

Each shape/colour appears to have a set value - but only when paired with a certain colour and if it is left or right - like a combination of the side/pattern/colour &amp; partner shape - designates points for these.

Due to this my technique was to pick a side - say left, click this each time without worrying what the points awarded are other than trying to learn if there is a pattern to the shape/colour/side/partner shape and the rewards given.

This didn't appear to always be constant however. But I did realise there seemed to be a &quot;starting pair&quot; that it came round to again at the start of each &quot;cycle&quot; - what appeared to happen was on the first pair if left or right was the &quot;winner&quot; - if you stick with that side until the next cycle the win/losses appear to add up to a net gain. Just need to keep in mind the starting pair and when they next show up and note the &quot;reward side&quot;

other than this I noticed no patterns in relation to colour/shape. Good luck.","16:12:40"
"62ce9f115a24ca323371d2dc","62ce9f115a24ca323371d2dc","TEACH_RL_TEACHER_NoReversal","The objective of the game is to collects as many points as possible by choosing an image between the pair that are shown. You will be shown a number of image pairs that will be the same and you will need to remember which offer the most points.

The best way to approach the game is to do some trial and error and select every unique image each round so that you will learn which offer the most/least points. Afterwards you just need to remember which options offer the most points and select them when they are presented to you.

An important thing to note is the value of each option can sometimes differ between two values, so an option that might look bad now may in fact be the good option that you want to stick with for the entire game. So double checking options when you do the trial and error would be a good idea.

At the end of the game the more points you score the higher your bonus will be so try to earn the most points!","16:12:52"
"60b129b01647197ac182d707","60b129b01647197ac182d707","TEACH_RL_TEACHER_NoReversal","Your task, each round, is to select one of two symbols, and accumulate as many points as possible from your selections. You may wish to develop a strategy for choosing symbols. It may be your preference to choose symbols based on how bold (intense) their colour is; or you may want to choose symbols that resemble real-world items, structures, or faces. Looking for a pattern in your choice of symbols is a perfectly valid way of deciding which to choose. If your intial strategy doesn't work out, and you aren't gaining that many points - don't worry! Some rounds, one symbol may be worth lots of points, or both symbols may be worth the same amount (so whatever you choose you will receive the same amount of points as you would have if you had chosen the other symbol). ","16:13:27"
"6234b3adf19cbfea4a19769e","6234b3adf19cbfea4a19769e","TEACH_RL_TEACHER_NoReversal","To give you context, I earned 102 points. The only discernible strategy I found is as follows:
I started clicking on the left. I received positive amounts, 0p (or the same negative amount as the right hand side) for approximately five clicks. Once my left-hand amount became a lesser value than the right-hand side, I changed and clicked the right-hand side. When this side's value became the lowest, I then switched back to the left and continued in this way.
   I did perhaps become aware that when -10p appeared, if I changed sides this resulted in a lower amount, so I stayed with the -10p side as my next click until the higher value amount appeared on the opposite side again. This was the only pattern that I thought I found and it only happened when -10p appeared.","16:13:29"
"645bee4a288a06ce3029b198","645bee4a288a06ce3029b198","TEACH_RL_TEACHER_NoReversal","There is a finite (small - maybe 10) set of patterns and you will see a great number of pairs (maybe 50). Because of this, the pairs will repeat frequently. 
There does not appear to be any determination of how much an individual symbol is worth (e.g. colour, number of pixels, generalised shape). The value of each symbol can change.
However, it appears that for any given pair of symbols you will be shown, the values of both will always be the same - the value offered may well relate to some unknown relation between the two or it may just be a result of that pair being together. It is not clear if the symbol appearing on the left or right of a pair makes any difference.
If you simply write down which values are offered by each pair, you will see that pair many times, and you should be able to make the best choice. This means that without figuring out the relationship, the first time you see a pair, you will have 50% chance of winning by guessing, then after that 100% chance of winning with that pair.","16:15:46"
"5d128047b88c440001294edd","5d128047b88c440001294edd","TEACH_RL_TEACHER_NoReversal","i think what you should do is to choose the teal over black, choose purple over pink, choose mustard over purple and choose the lime green over the earthy green to get the most points. I found that this usually gave me the most amount of points, however if you see a trend that i missed follow it. ","16:17:39"
"5e5556c0677c1055083ae16f","5e5556c0677c1055083ae16f","TEACH_RL_TEACHER_NoReversal","The aim of your task it to make as many points as possible by clicking either the shape on the right or left. In order to help you score as much as possible I will highlight the things I witnessed when I played the game myself. When you are choosing left or right object throughout the game either left or right will contain more minus point options. For me choosing the right option was the least punishing of the two as you could have as much as minus 10 points taken from you. Shape combinations also make a difference, you will see the same shape combinations multiple times and the amounts of points minus or plus were fairly consistant. So learn which was more lucrative when being paired with a certain shape combination. Sometimes the shape combinations will be the same but the side of which they appeared will be different either left or right. I found this did not have much a difference on the payout of either of the shapes more the combination of shapes and how they were paired. Colour combination may also have something to do with the order of what you are being payed. I found that a lot of the shades were similar colours just different shades of each colour, this may also be worth looking at. That is all I could observe whilst doing it, good luck to you.","16:23:24"
"5ef0fcea28006f6b24913b02","5ef0fcea28006f6b24913b02","TEACH_RL_TEACHER_NoReversal","There will be two symbols on the screen at one time, with different values. Try to remember the ones that have the biggest positive numbers and choose them. Also remember the symbols that have the biggest negative number, -10p and avoid them at all costs.","16:24:41"
"5cc492b6155841001a26c24a","5cc492b6155841001a26c24a","TEACH_RL_TEACHER_NoReversal","You need to quess on a shape to either win or lose on a certain value of currency. The shapes don't give any clues to which amount of value you will get. It could be a good idea to guess on each set of shapes. It will be a good experience to follow what you think is the best option on each set.","16:40:28"
"5ea98c900640c90a3db307ff","5ea98c900640c90a3db307ff","TEACH_RL_TEACHER_NoReversal","1) You be shown a number of pairs of symbols. They will always stay in the same pairing.
2) You will be asked to pick one of the symbols.
3) After you have picked a symbol you will be shown it's value.These can be 10p,1p, 0p, -1p or -10p.
4) Your task is to consistently pick the symbol you think will provide the highest value. 
5) The values change each time, but one of the symbols will USUALLY give a higher or even result. Be aware that occasionally it can be lower, though not often.
6) I recommend using a pen and paper to note which of each pair gave the higher result (you can ignore even results). After a few rounds you will spot a pattern emerge of which symbol of the pair tends to be higher.

EXAMPLE:
 If the pair of symbols are two different colours, say brown and green write down 'Brown' and then 'H' next to it if had the highest value and L if it was the lowest. Do this for each different pairing until you spot the pattern of which tends to be higher.","16:41:38"
